### SECTION A: package-level imports (moon.pkg)
# columns: module_name	package_rel_path	scope	imported_symbol
dowdiness/loom	src/core	normal	dowdiness/text_change
dowdiness/loom	src/core	normal	moonbitlang/core/cmp
dowdiness/loom	src/core	normal	moonbitlang/core/debug
dowdiness/loom	src/core	wbtest	moonbitlang/quickcheck
dowdiness/loom	src/incremental	normal	dowdiness/loom/core
dowdiness/loom	src/incremental	normal	dowdiness/seam
dowdiness/loom	src/pipeline	normal	dowdiness/incr
dowdiness/loom	src/pipeline	normal	dowdiness/loom/core
dowdiness/loom	src/pipeline	normal	dowdiness/loom/incremental
dowdiness/loom	src/pipeline	normal	dowdiness/seam
dowdiness/loom	src/viz	normal	dowdiness/graphviz/lib/parser
dowdiness/markdown	src	normal	dowdiness/loom
dowdiness/markdown	src	normal	dowdiness/loom/core
dowdiness/markdown	src	normal	dowdiness/seam
dowdiness/markdown	src	normal	moonbitlang/core/bench
dowdiness/markdown	src	normal	moonbitlang/core/debug
dowdiness/order-tree	src	normal	dowdiness/btree
dowdiness/order-tree	src	normal	dowdiness/rle
dowdiness/order-tree	src	normal	moonbitlang/core/bench
dowdiness/order-tree	src	test	moonbitlang/core/debug
dowdiness/order-tree	src	test	moonbitlang/core/quickcheck
dowdiness/order-tree	src	wbtest	moonbitlang/core/debug
dowdiness/pretty	.	normal	moonbitlang/core/debug
dowdiness/pretty	.	wbtest	moonbitlang/quickcheck
dowdiness/rle	src	normal	moonbitlang/core/bench
dowdiness/rle	src	normal	moonbitlang/core/builtin
dowdiness/rle	src	normal	moonbitlang/core/debug
dowdiness/rle	src	normal	moonbitlang/core/quickcheck
dowdiness/rle	src	normal	moonbitlang/quickcheck
dowdiness/rle	src/example	normal	dowdiness/rle
dowdiness/rle	src/example/authored	normal	dowdiness/rle
dowdiness/rle	src/example/authored	normal	moonbitlang/core/builtin
dowdiness/rle	src/example/authored	normal	moonbitlang/core/debug
dowdiness/rle	src/example/pixel	normal	dowdiness/rle
dowdiness/rle	src/example/pixel	normal	moonbitlang/core/debug
dowdiness/rle	src/example/string	normal	dowdiness/rle
dowdiness/seam	.	normal	moonbitlang/core/debug
dowdiness/seam	.	normal	moonbitlang/core/hashmap
dowdiness/seam	.	wbtest	moonbitlang/core/bench
dowdiness/seam	.	wbtest	moonbitlang/quickcheck
dowdiness/semantic	.	normal	dowdiness/markdown
dowdiness/semantic	.	normal	moonbitlang/core/debug
dowdiness/semantic	.	wbtest	moonbitlang/core/float
dowdiness/semantic	.	wbtest	moonbitlang/core/quickcheck
dowdiness/semantic	.	wbtest	moonbitlang/quickcheck
dowdiness/semantic-proof	.	normal	moonbitlang/core/debug
dowdiness/svg-dsl	src/lib	normal	moonbitlang/core/debug
dowdiness/zipper	.	normal	moonbitlang/core/debug
dowdiness/zipper	.	normal	moonbitlang/core/list
dowdiness/zipper	.	wbtest	moonbitlang/core/quickcheck
dowdiness/zipper	.	wbtest	moonbitlang/core/quickcheck/splitmix
dowdiness/zipper	.	wbtest	moonbitlang/quickcheck

### SECTION B: module-level deps (moon.mod.json)
# columns: module_name	module_path	dep_name	kind	detail
antisatori/valtio	valtio	dowdiness/text_change	path	../lib/text-change
dowdiness/alga	alga	moonbitlang/quickcheck	registry	0.11.2
dowdiness/btree	lib/btree	dowdiness/rle	path	../../rle
dowdiness/btree	lib/btree	moonbitlang/quickcheck	registry	0.11.2
dowdiness/canopy	.	dowdiness/egglog	path	./loom/egglog
dowdiness/canopy	.	dowdiness/egraph	path	./loom/egraph
dowdiness/canopy	.	dowdiness/event-graph-walker	path	./event-graph-walker
dowdiness/canopy	.	dowdiness/incr	path	./loom/incr
dowdiness/canopy	.	dowdiness/json	path	./loom/examples/json
dowdiness/canopy	.	dowdiness/lambda	path	./loom/examples/lambda
dowdiness/canopy	.	dowdiness/loom	path	./loom/loom
dowdiness/canopy	.	dowdiness/markdown	path	./loom/examples/markdown
dowdiness/canopy	.	dowdiness/order-tree	path	./order-tree
dowdiness/canopy	.	dowdiness/pretty	path	./loom/pretty
dowdiness/canopy	.	dowdiness/seam	path	./loom/seam
dowdiness/canopy	.	dowdiness/text_change	path	./lib/text-change
dowdiness/canopy	.	dowdiness/zipper	path	./lib/zipper
dowdiness/canopy	.	moonbitlang/async	registry	0.16.8
dowdiness/canopy	.	moonbitlang/quickcheck	registry	0.11.2
dowdiness/canopy	.	moonbitlang/x	registry	0.4.38
dowdiness/canopy-block-editor	examples/block-editor	dowdiness/canopy	path	../..
dowdiness/canopy-block-editor	examples/block-editor	dowdiness/event-graph-walker	path	../../event-graph-walker
dowdiness/egglog	loom/egglog	dowdiness/incr	registry	0.4.1
dowdiness/egraph	loom/egraph	dowdiness/lambda	path	../examples/lambda
dowdiness/event-graph-walker	event-graph-walker	dowdiness/alga	path	../alga
dowdiness/event-graph-walker	event-graph-walker	dowdiness/btree	path	../lib/btree
dowdiness/event-graph-walker	event-graph-walker	dowdiness/order-tree	path	../order-tree
dowdiness/event-graph-walker	event-graph-walker	dowdiness/rle	path	../rle
dowdiness/event-graph-walker	event-graph-walker	moonbitlang/quickcheck	registry	0.11.2
dowdiness/graphviz	graphviz	dowdiness/alga	registry	0.2.0
dowdiness/graphviz	graphviz	dowdiness/svg-dsl	registry	0.1.0
dowdiness/graphviz	graphviz	moonbitlang/x	registry	0.4.38
dowdiness/ideal-editor	examples/ideal	antisatori/graphviz	path	../../graphviz
dowdiness/ideal-editor	examples/ideal	dowdiness/canopy	path	../..
dowdiness/ideal-editor	examples/ideal	dowdiness/lambda	path	../../loom/examples/lambda
dowdiness/ideal-editor	examples/ideal	dowdiness/text_change	path	../../lib/text-change
dowdiness/ideal-editor	examples/ideal	moonbit-community/rabbita	registry	0.11.5
dowdiness/json	loom/examples/json	dowdiness/loom	path	../../loom
dowdiness/json	loom/examples/json	dowdiness/pretty	path	../../pretty
dowdiness/json	loom/examples/json	dowdiness/seam	path	../../seam
dowdiness/lambda	loom/examples/lambda	dowdiness/event-graph-walker	path	../../../event-graph-walker
dowdiness/lambda	loom/examples/lambda	dowdiness/incr	path	../../incr
dowdiness/lambda	loom/examples/lambda	dowdiness/loom	path	../../loom
dowdiness/lambda	loom/examples/lambda	dowdiness/pretty	path	../../pretty
dowdiness/lambda	loom/examples/lambda	dowdiness/seam	path	../../seam
dowdiness/lambda	loom/examples/lambda	moonbitlang/quickcheck	registry	0.11.2
dowdiness/loom	loom/loom	dowdiness/graphviz	registry	0.1.0
dowdiness/loom	loom/loom	dowdiness/incr	path	../incr
dowdiness/loom	loom/loom	dowdiness/seam	path	../seam
dowdiness/loom	loom/loom	dowdiness/text_change	path	../../lib/text-change
dowdiness/loom	loom/loom	moonbitlang/quickcheck	registry	0.11.2
dowdiness/markdown	loom/examples/markdown	dowdiness/loom	path	../../loom
dowdiness/markdown	loom/examples/markdown	dowdiness/seam	path	../../seam
dowdiness/order-tree	order-tree	dowdiness/btree	path	../lib/btree
dowdiness/order-tree	order-tree	dowdiness/rle	path	../rle
dowdiness/order-tree	order-tree	moonbitlang/quickcheck	registry	0.11.2
dowdiness/pretty	loom/pretty	moonbitlang/quickcheck	registry	0.11.2
dowdiness/rle	rle	moonbitlang/quickcheck	registry	0.11.2
dowdiness/seam	loom/seam	moonbitlang/quickcheck	registry	0.11.2
dowdiness/semantic	lib/semantic	dowdiness/markdown	path	../../loom/examples/markdown
dowdiness/semantic	lib/semantic	moonbitlang/quickcheck	registry	0.11.2
dowdiness/zipper	lib/zipper	moonbitlang/quickcheck	registry	0.11.2

### SECTION C: summary
# total package-level import edges: 482
# total module-level dep edges:     62
# packages (distinct module+path):  92
# moon.pkg count by module:
#   antisatori/valtio	1 packages	1 edges
#   dowdiness/alga	2 packages	11 edges
#   dowdiness/btree	1 packages	5 edges
#   dowdiness/canopy	26 packages	187 edges
#   dowdiness/canopy-block-editor	1 packages	3 edges
#   dowdiness/canopy-canvas	1 packages	2 edges
#   dowdiness/cst-transform	1 packages	2 edges
#   dowdiness/egglog	4 packages	6 edges
#   dowdiness/egraph	2 packages	11 edges
#   dowdiness/event-graph-walker	12 packages	77 edges
#   dowdiness/graphviz	5 packages	16 edges
#   dowdiness/ideal-editor	1 packages	17 edges
#   dowdiness/incr	8 packages	30 edges
#   dowdiness/json	1 packages	7 edges
#   dowdiness/lambda	8 packages	48 edges
#   dowdiness/loom	5 packages	18 edges
#   dowdiness/markdown	1 packages	5 edges
#   dowdiness/order-tree	1 packages	6 edges
#   dowdiness/pretty	1 packages	2 edges
#   dowdiness/rle	5 packages	12 edges
#   dowdiness/seam	1 packages	4 edges
#   dowdiness/semantic	1 packages	5 edges
#   dowdiness/semantic-proof	1 packages	1 edges
#   dowdiness/svg-dsl	1 packages	1 edges
#   dowdiness/zipper	1 packages	5 edges
